No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah
40, 1901046,SMA NEGERI 10 MAKASSAR,40311885,N,228,74.06,67.29,82.38,85.37,55.34,84.72,-,19,01,046
41, 1901048,SMA ILHAM MAKASSAR,40307366,S,45,42.45,62.59,68.94,84.5,33.78,75.82,-,19,01,048
42, 1901049,SMA KARYA 2 MAKASSAR,40313304,S,13,40.74,61.84,18.85,84.16,22.31,31.05,-,19,01,049
43, 1901050,SMA NEGERI 11 MAKASSAR,40307375,N,249,72.27,81.69,74.68,72.91,62.25,74.29,-,19,01,050
44, 1901051,SMA NEGERI 20  MAKASSAR,40307377,N,69,77.94,65.5,82.9,84.03,56.78,83.89,-,19,01,051
45, 1901052,SMA PEMBANGUNAN MAKASSAR,40313749,S,55,70.41,79.42,57.27,75.85,48.64,85.05,-,19,01,052
46, 1901053,SMA TUT WURI HANDAYANI MAKASSAR,40311957,S,39,80.32,65.32,82.5,85.06,53.01,83.86,-,19,01,053
47, 1901054,SMA RAIDERS MAKASSAR,40307352,S,22,59.41,62.56,78.75,80.32,47.05,78.5,-,19,01,054
48, 1901055,SMA GUNUNG SARI MAKASSAR,40312651,S,20,80.95,66.32,84,85.68,53.75,85.82,-,19,01,055
49, 1901056,SMA NEGERI 12 MAKASSAR,40312013,N,236,82.14,66.71,80.72,82.97,55.29,83.28,-,19,01,056
50, 1901057,SMA KRISTEN SOLEMAN MAKASSAR,40311941,S,10,82.06,65.03,84.5,84.81,56.75,85.3,-,19,01,057
51, 1901058,SMA ISLAM TERPADU WAHDAH ISLAMIYAH,40313135,S,43,75.92,64.96,73.84,77.07,49.19,75.82,-,19,01,058
52, 1901059,SMA SANUR MAKASSAR,40307354,S,19,78.78,62.59,81.45,82.22,55.79,83.92,-,19,01,059
53, 1901061,SMA NEGERI 13 MAKASSAR,40312014,N,108,80.23,66.34,82.66,83.72,55.69,84.26,-,19,01,061
54, 1901062,SMA NEGERI 19 MAKASSAR,40307376,N,36,67.07,77.08,61.46,72.63,53.54,63.78,-,19,01,062
55, 1901063,SMA MANDIRI MAKASSAR,40313356,S,35,70.88,65.7,83.57,82.45,52.71,82.92,-,19,01,063
56, 1901064,SMA MAHAPUTRA TELLO MAKASSAR,40307373,S,97,82.54,65.26,80.82,83.48,55.7,82.76,-,19,01,064
57, 1901065,SMA NEGERI 14 MAKASSAR,40311948,N,177,81.89,66.52,79.24,84.63,56.51,80.66,-,19,01,065
58, 1901066,SMA BAJI MINASA MAKASSAR,40311930,S,38,54.45,66.54,65.2,85.73,24.54,84.15,-,19,01,066
59, 1901067,SMA PROTESTAN MAKASSAR,40307360,S,11,48.11,55.98,59.55,57.92,22.27,73.78,-,19,01,067
60, 1901068,SMA MUHAMMADIYAH 4 MAKASSAR,40311945,S,22,76.91,66.74,83.86,86.07,57.16,82.78,-,19,01,068
61, 1901069,SMA SATRIA MAKASSAR,40311955,S,23,81.29,66.1,76.74,85.8,52.39,85.64,-,19,01,069
62, 1901070,SMA NEGERI 15 MAKASSAR,40311949,N,140,71.03,72.03,77.43,68.77,57.52,55.46,-,19,01,070
63, 1901071,SMA NEGERI 7 MAKASSAR,40311894,N,174,77.06,70.18,83.58,85.05,56.47,84.06,-,19,01,071
64, 1901072,SMA NEGERI 22 MAKASSAR,40310219,N,159,76.3,67.14,81.38,84.85,54.34,83.49,-,19,01,072
65, 1901073,SMA BUQATUN MUBARAQAH MAKASSAR,40313559,S,28,78.05,63.04,52.95,57.44,43.48,60.16,-,19,01,073
66, 1901074,SMA NEGERI 16 MAKASSAR,40311950,N,229,82.17,67.91,81.94,85.38,56.24,83.63,-,19,01,074
67, 1901075,SMA YP PGRI 2 MAKASSAR,40313885,S,154,77.51,65.46,82.31,84.7,54.51,84.15,-,19,01,075
68, 1901079,SMA NEGERI 17 MAKASSAR,40311951,N,253,82.43,86.96,85.65,85.43,74.63,84.07,-,19,01,079
69, 1901080,SMA IRNAS MAKASSAR,40307350,S,27,71.23,44.4,58.8,60.99,39.81,56.42,-,19,01,080
70, 1901081,SMA MUHAMMADIYAH 3 MAKASSAR,40307374,S,25,82.5,65.48,82.8,82.15,57.6,83.29,-,19,01,081
71, 1901082,SMA AHMAD YANI MAKASSAR,40307218,S,27,67.65,57.76,67.69,77.53,52.04,81.66,-,19,01,082
72, 1901083,SMA DDI AL IRSYAD  RAMPEGADING MAKASSAR,40313231,S,35,46.18,27.7,20.71,25.23,22.71,23.61,-,19,01,083
73, 1901085,SMA NEGERI 21 MAKASSAR,40311953,N,291,82.3,70.29,80.87,83.98,57.72,82.45,-,19,01,085
74, 1901087,SMA NEGERI 18 MAKASSAR,40311952,N,160,78.31,66.59,81.06,84.48,55.22,83.04,-,19,01,087
75, 1901089,SMA COKROAMINOTO TAMALANREA DIAKUI MAKASSAR,40311933,S,21,72.31,61.02,71.19,76.03,49.05,74.36,-,19,01,089
76, 1901090,SMA PESANTREN IMMIM DISAMAKAN MAKASSAR,40310220,S,7,83.51,67.51,85,86.99,56.79,84.47,-,19,01,090
77, 1901091,SMA KATOLIK RAJAWALI DISAMAKAN MAKASSAR,40307369,S,243,80.28,85.48,70.03,76.48,71.38,71.63,-,19,01,091
78, 1901092,SMA KARTIKA XX-1,40307367,S,144,83.37,68.52,79.81,83.55,56.28,82.59,-,19,01,092
79, 1901093,SMA ITTIHAD MAKASSAR,40313257,S,28,68.93,59.45,68.93,83.41,50.71,80.87,-,19,01,093
80, 1901094,SMA KATOLIK ST. DOMINICUS MAKASSAR,40307370,S,7,45.81,67.41,81.07,85.91,43.57,84.31,-,19,01,094
81, 1901095,SMA KATOLIK CENDERAWASIH MAKASSAR,40311938,S,104,82.31,68.23,79.21,82.3,57,82.53,-,19,01,095
82, 1901096,SMA KRISTEN KONDOSAPATA MAKASSAR,40311940,S,22,58.26,31.74,21.7,30.12,24.66,30.89,-,19,01,096
83, 1901097,SMA MUHAMMADIYAH 6 MAKASSAR,40307363,S,20,64.88,63.09,74,81.23,46.75,80.44,-,19,01,097
84, 1901098,SMA PERGURUAN ISLAM  MAKASSAR,40307351,S,43,48.68,29.26,20.76,37.98,25.29,29.1,-,19,01,098
85, 1901099,SMA AMI MAKASSAR,40315299,S,18,75.04,63.4,79.58,84.65,54.03,85.89,-,19,01,099
86, 1901100,SMA ISLAM ATHIRAH MAKASSAR,40310213,S,94,72.47,74.06,48.46,58.27,46.3,57.55,-,19,01,100
87, 1901101,SMA GAMALIEL MAKASSAR,40307349,S,68,81.38,69.77,77.98,81.23,55.63,80.96,-,19,01,101
88, 1901102,SMA KARTINI MAKASSAR,40307368,S,34,65.86,64.55,79.12,84.06,50.07,83.29,-,19,01,102
89, 1901103,SMA ADVENT MAKASSAR,40307217,S,19,74.36,65.57,79.08,80.56,50.79,72.23,-,19,01,103
90, 1901105,SMA NASIONAL MAKASSAR,40311947,S,57,81.31,66.05,82.37,85.96,56.71,83.13,-,19,01,105
91, 1901106,SMA KRISTEN BATU PUTIH MAKASSAR,40307372,S,13,84.33,63.61,77.5,79.35,56.15,77.79,-,19,01,106
92, 1901107,SMA YP PGRI 3 MAKASSAR,40311954,S,29,81.86,66.99,83.28,83.57,55.95,84.45,-,19,01,107
93, 1901108,SMA MUHAMMADIYAH DISAMAKAN MAKASSAR,40311946,S,19,84.49,65.85,80.79,85.18,56.32,79.77,-,19,01,108
94, 1901109,SMA DH. PEPABRI MAKASSAR,40313205,S,15,77.75,65.35,83,86.67,49.83,78.25,-,19,01,109
95, 1901110,SMA TAMALATEA MAKASSAR,40313358,S,24,55.35,64.59,77.81,85.56,24.38,79.81,-,19,01,110
96, 1901116,MAS AISYIYAH CAB.MAKASSAR,40320477,S,13,73.26,61.08,47.69,83.05,53.08,83.35,-,19,01,116
97, 1901118,MAN 2 MODEL MAKASSAR,40320484,N,189,85.1,71,82.42,85.06,58.48,83.76,-,19,01,118
98, 1901119,MAS PESANTREN PONDOK MADINAH  MAKASSAR,40320469,S,8,48.46,37.88,18.44,82.24,21.88,39.1,-,19,01,119
99, 1901120,MAS TAMAN PENDIDIKAN ISLAM  MAKASSAR,40320473,S,26,68.83,64.31,72.02,82.98,55.48,83.48,-,19,01,120
100, 1901121,MAS PP. MDIA BONTOALA,40320476,S,28,74.13,65.59,71.61,80.6,50.63,78.88,-,19,01,121
101, 1901127,MA  NEGERI 3 MAKASSAR,40320467,N,69,70.77,63.87,68.26,81.07,49.28,77.63,-,19,01,127
102, 1901128,MAS DARUL ARQAM GOMBARA MAKASSAR,40320485,S,34,55.18,68.1,64.78,85.39,47.72,85.76,-,19,01,128
103, 1901129,MA PESANTREN IMMIM MAKASSAR,40320483,S,13,84.33,66.45,83.46,86.95,57.5,82.29,-,19,01,129
104, 1901130,MAS ULUL AL-BAB MAKASSAR,40320468,S,45,73.86,63.23,79.5,84.35,54,85.36,-,19,01,130
105, 1901132,MAS BHAYANGKARA,40320481,S,21,47.47,49.53,50.6,66.23,26.79,56.86,-,19,01,132
106, 1901134,MAS ATS TSABAT,40320482,S,7,62.84,31.66,21.79,29.27,22.14,30.67,-,19,01,134
107, 1901135,MA MUALLIMIN MUHAMMADIYAH CAB.MAKASSAR,40320491,S,12,64.83,56.58,63.13,70.58,27.29,71.49,-,19,01,135
108, 1901136,MA DDI SUDIANG,40320471,S,12,42.01,52.19,26.46,70.5,24.79,26.15,-,19,01,136
109, 1901138,MAS PP AN NAHDAH SUDIANG,40320475,S,10,62.78,68.87,79.5,85.06,45.5,83.71,-,19,01,138
110, 1901139,MAS PP AN NAHDLAH LAYANG,40320474,S,14,79.13,66.73,81.96,83.84,45.54,83.88,-,19,01,139
111, 1901140,MA NEGERI 1 MAKASSAR,40320479,N,40,80.5,65.7,81.25,82.53,55,82.37,-,19,01,140
112, 1901146,SMA KRISTEN YHS,40318967,S,15,78.39,65.83,80.17,78.54,52.17,74.28,-,19,01,146
113, 1901147,MAS AL-FAKHRIYAH,40320470,S,6,33.88,60.63,50.83,76.1,21.25,78.5,-,19,01,147
114, 1901148,SMA AMANAH NUSANTARA,40319206,S,105,76.36,61.82,55.98,82.86,54.1,83.48,-,19,01,148
115, 1901149,SMA BARRANG LOMPO MAKASSAR,40318240,S,31,54.56,45.23,32.82,25.35,34.68,38.97,-,19,01,149
116, 1901150,SMA CITRA BANGSA KODINGARENG,40318910,S,17,72.58,61.53,49.41,43.63,49.41,56.2,-,19,01,150
117, 1901152,MAS UMMUL MUKMININ,69849502,S,22,84.39,65.78,83.75,84.58,55.11,84.13,-,19,01,152
118, 1901153,SMAIT ALBIRUNI,69823911,S,3,77.23,66.23,82.5,81.33,42.5,77.13,-,19,01,153
119, 1901154,SMA KRISTEN PELITA KASIH,60726062,S,11,70.4,71.29,81.59,85.51,50,84.95,-,19,01,154
120, 1901156,SMA PLUS AL-ASHRI GLOBAL MANDIRI,40319036,S,10,82.53,70.3,58,54.19,57,60.56,-,19,01,156
121, 1901157,SMA ISLAM ATHIRAH BUKIT BARUGA,69755670,S,36,84.22,70.85,83.61,85.99,56.39,85.21,-,19,01,157
122, 1901158,SMA TRI TUNGGAL 45 MAKASSAR,69759861,S,15,76.29,66.88,84.33,80.7,56.33,84.66,-,19,01,158
123, 1901159,SMA ZION,40320336,S,65,85.48,76.91,77.88,81.65,67.27,81.35,-,19,01,159
124, 1901160,SMA CITRA MULIA MAKASSAR,69828772,S,75,81.91,65.9,83.67,84.59,56.1,83.97,-,19,01,160
125, 1901161,SMA EKSEKUTIF NUSANTARA,69769378,S,12,74.66,59.3,30.21,50.53,32.92,38.11,-,19,01,161
126, 1901162,SMA PLUS BUDI UTOMO MAKASSAR,69774525,S,22,56.66,76.7,77.27,93.48,58.86,80.62,-,19,01,162
127, 1902001,SMA NEGERI 1 PALOPO,40307801,N,223,84.21,66.06,81.19,85.19,56.7,84.08,-,19,02,001
128, 1902002,SMA NEGERI 2 PALOPO,40307802,N,161,82.52,60.29,79.16,84.79,53.34,83.3,-,19,02,002
129, 1902003,SMA NEGERI 3 PALOPO,40307803,N,187,77.01,71.93,80.25,88.73,64.77,83.8,-,19,02,003
130, 1902004,SMA NEGERI 4 PALOPO,40307804,N,58,75.12,58.7,74.27,81.2,49.22,78.82,-,19,02,004
131, 1902005,SMA KRISTEN PALOPO,40310330,S,47,69.42,41.49,22.07,29.21,28.94,35.76,-,19,02,005
132, 1902006,SMA FRATER PALOPO,40307810,S,16,82.29,63.84,78.44,83.51,57.5,79.54,-,19,02,006
133, 1902007,SMA MUHAMMADIYAH PALOPO,40307799,S,16,48.08,39.88,51.88,68.26,24.06,53,-,19,02,007
134, 1902008,SMA DISAMAKAN COKROAMINOTO PALOPO,40310327,S,44,63.58,64.65,78.18,84.92,47.84,82.95,-,19,02,008
135, 1902009,SMA PESANTREN DATOK SULAIMAN,40307806,S,39,78.77,78.68,73.01,82.56,52.95,82.54,-,19,02,009
136, 1902010,SMA VETERAN R.I. PALOPO,40307796,S,37,72.78,60.49,77.84,84.39,50.41,79.4,-,19,02,010
137, 1902011,SMA NEGERI 6 PALOPO,40307800,N,88,79.31,62.62,77.59,84.06,53.69,82.66,-,19,02,011
138, 1902014,MA NEGERI PALOPO,40307854,N,54,79.59,64.44,76.76,82.76,49.4,80.97,-,19,02,014
139, 1902015,SMA NEGERI 5 PALOPO,40310361,N,96,77.08,63.59,80.18,84.87,54.19,80.08,-,19,02,015
140, 1903001,SMA NEGERI 1 PAREPARE,40307693,N,168,83.93,67.69,80.74,83.04,56.37,82.3,-,19,03,001
141, 1903002,SMA NEGERI 3 PAREPARE,40307695,N,41,77.47,64.59,76.1,79.56,54.57,80.67,-,19,03,002
142, 1903003,SMA MUHAMMADIYAH PAREPARE,40307691,S,9,75.94,67.49,82.5,87.61,51.94,85.91,-,19,03,003
143, 1903004,SMA PGRI 1 PAREPARE,40307692,S,10,55.84,64.61,27,83.03,40.25,72.41,-,19,03,004
144, 1903005,SMA NEGERI 2 PAREPARE,40307694,N,234,82.56,66.34,78.8,82.08,56.16,80.68,-,19,03,005
145, 1903006,SMA NEGERI 4 PAREPARE,40307696,N,114,81.54,65.94,80.39,84.72,55.61,84.09,-,19,03,006
146, 1903008,MAN 1 PAREPARE,40320498,N,15,54.54,66.17,82.33,76.06,56.33,85.77,-,19,03,008
147, 1903009,MA DDI LILBANAT PAREPARE,40320499,S,21,69.18,58.83,58.21,80.58,42.5,70.35,-,19,03,009
148, 1903010,MAN 2 PAREPARE,40320495,N,53,67.24,58.55,58.54,79.71,28.82,74.35,-,19,03,010
149, 1903014,MA AL-MUNAWARAH,60728201,S,12,47.83,27.04,16.88,36.28,23.13,22.77,-,19,03,014
150, 1903015,MA AL BADAR DDI BILALANG,40320496,S,14,59.26,62.12,25.18,82.95,26.43,74.47,-,19,03,015
151, 1903016,SMA NEGERI 5 PAREPARE,40310832,N,71,83.92,79.15,82.15,81.87,86.23,84.61,-,19,03,016
152, 1903017,SMA HIDAYATULLAH,69766968,S,11,51.31,24.4,21.36,19.83,25.91,25.61,-,19,03,017
153, 1904001,SMA NEGERI 1  MAROS,40300280,N,171,84.9,71.13,81.52,83.09,58.85,82.55,-,19,04,001
154, 1904002,SMA DISAMAKAN ANGKASA LANUD HASANUDDIN,40300289,S,124,83.11,66.57,83.02,85.08,56.41,84.59,-,19,04,002
155, 1904003,SMA PERGURUAN ISLAM,40314138,S,14,69.23,57.79,68.39,78.26,58.21,67.67,-,19,04,003
156, 1904004,SMA NASIONAL MAROS,40300293,S,29,81.37,63.16,84.14,82.61,53.97,86.27,-,19,04,004
157, 1904005,SMA SANUR MONCONGLOE,40300275,S,30,51.46,38.25,20,68.5,22.92,28.1,-,19,04,005
158, 1904007,SMA AL-IHSAN LEKOPANCING,40300290,S,25,58.72,40.54,21,23.75,23.3,28.05,-,19,04,007
159, 1904008,SMA NEGERI 3 LAU MAROS,40300282,N,191,83.56,66.65,82.62,84.9,56.66,84.3,-,19,04,008
160, 1904009,SMA NEGERI 4 BANTIMURUNG,40300276,N,132,84.4,69.39,83.2,84.02,56.93,83.55,-,19,04,009
161, 1904010,SMA PGRI DISAMAKAN MAROS,40300285,S,18,61.2,61.58,83.89,83.38,53.19,76.67,-,19,04,010
162, 1904011,SMA DDI DIAKUI MAROS,40300291,S,14,72.42,64.21,65.54,82.84,23.39,66.66,-,19,04,011
163, 1904013,SMA NEGERI 2 CAMBA,40300278,N,50,77.93,79.19,75.25,86.52,66.85,79.06,-,19,04,013
164, 1904014,SMA MUHAMMADIYAH CAMBA,40300292,S,17,58.39,70.92,66.91,87.36,20.74,63.06,-,19,04,014
165, 1904015,MAS DDI ALLIRITENGNGAE,40320535,S,23,74.54,64.79,73.37,83.16,32.83,83.98,-,19,04,015
166, 1904017,MAS DDI CAMBALAGI,40300365,S,51,81.75,65.53,75.74,82.19,55.1,82.92,-,19,04,017
167, 1904018,MAS AINUS SYAMSI,40300344,S,27,74.14,74.14,72.96,87.55,71.48,76.35,-,19,04,018
168, 1904019,MAS YADI BONTOCINA,40300347,S,40,52.31,42.17,28.94,47.13,25,31.13,-,19,04,019
169, 1904021,MAS DARUL ULUM AMMESSANGENG,60728204,S,27,54.09,66.17,50.65,86.61,23.61,84.36,-,19,04,021
170, 1904023,SMA NEGERI 5 TANRALILI,40300281,N,82,81.39,65.93,81.62,84.8,55.37,84.5,-,19,04,023
171, 1904024,SMA NEGERI 6 BONTOA,40300277,N,70,83.26,66.07,75.68,82.55,54.86,82.25,-,19,04,024
172, 1904026,MAS NAHDLATUL ULUM SOREANG,40320528,S,38,84.98,66.16,83.82,84.75,56.91,83.63,-,19,04,026
173, 1904029,MAS DARUSSALAM BARANDASI,69728654,S,26,51.54,55.48,78.37,80.61,65.38,65.87,-,19,04,029
174, 1904031,SMA IT DARUL ISTIQAMAH,69728685,S,8,68.05,49.71,35,67.44,25.94,57.96,-,19,04,031
175, 1904033,SMA NEGERI 8 MANDAI,40300279,N,122,83.99,66.56,83.26,84.18,56.19,83.53,-,19,04,033
176, 1904035,SMA NEGERI 7 MALLAWA,40308320,N,42,66.81,72.67,58.87,76.73,57.92,85.88,-,19,04,035
177, 1904036,SMA NEGERI 9 MARUSU MAROS,40308326,N,66,68.07,67.97,79.62,84.09,26.67,79.39,-,19,04,036
178, 1904037,SMA NEGERI 10 SIMBANG MAROS,40308327,N,33,81.18,65.41,80.98,83.55,55.15,81.4,-,19,04,037
179, 1904038,SMA NEGERI 11 MAROS BARU,40308325,N,98,83.25,68.09,82.7,85.83,59.49,82.46,-,19,04,038
180, 1904039,SMA NEGERI 13  TOMPOBULU,40310391,N,31,81.8,62.29,77.58,81.88,51.21,77.38,-,19,04,039
181, 1904040,SMA NEGERI 12 CENRANA,40313814,N,33,68.68,68.01,66.67,82.62,64.39,83.13,-,19,04,040
182, 1904041,MAS DDI SOREANG,40320529,S,21,69,59.8,73.21,80.62,65.6,55.67,-,19,04,041
183, 1904044,MAS AL-IRSYAD BIRINGKALORO,40314107,S,18,59.87,63.13,25.97,83.81,42.5,80.97,-,19,04,044
184, 1904051,MA NURUL IKHWAN,69788215,S,21,43.1,61.35,49.88,82.6,21.9,75.57,-,19,04,051
185, 1905001,SMA NEGERI 1 PANGKAJENE,40300692,N,220,77.61,69.35,81.86,81.61,55.4,83.97,-,19,05,001
186, 1905002,SMA MUHAMMADIYAH PANGKAJENE,40300673,S,13,53.73,64.92,50.38,86.35,21.15,81.28,-,19,05,002
187, 1905003,SMA SEMEN TONASA,40300675,S,57,82.6,66.32,81.71,83.94,57.98,83.92,-,19,05,003
188, 1905004,SMA PEST. IMMIM MINASATENE,40300674,S,24,82.67,67.88,83.02,82.79,52.81,83.08,-,19,05,004
189, 1905005,SMA DDI SIBATUA PANGKAJENE,40300669,S,19,46.47,64.2,26.58,71.68,21.97,74.12,-,19,05,005
190, 1905006,SMA NEGERI 1 BUNGORO,40300676,N,152,76.49,67,81.6,85.4,34.7,83.96,-,19,05,006
191, 1905007,SMA NEGERI 1 LABAKKANG,40300677,N,87,57.45,65.41,54.91,84.42,32.18,74.15,-,19,05,007
192, 1905008,SMA NEGERI 1 SEGERI,40300589,N,100,84.39,66.29,83.3,84.82,56.93,84.63,-,19,05,008
193, 1905010,MA NEGERI PANGKEP,40300745,N,120,75.46,72.88,73.6,84.54,56.94,82.75,-,19,05,010
194, 1905012,MA DDI  BONTO-BONTO MARANG,69734242,S,20,43.87,68.07,60.38,82.92,33.5,76.13,-,19,05,012
195, 1905014,MA PESANTREN KEL. PERAK,40320537,S,29,39.74,71.21,30,75.6,22.33,47.96,-,19,05,014
196, 1905015,MA DARUL KAMAL MANDALLE,60728946,S,22,51.68,62.09,50,67.17,29.09,67.51,-,19,05,015
197, 1905017,MA MUH. SIBATUA,40320539,S,17,60.81,67.92,41.03,71.79,44.26,52.89,-,19,05,017
198, 1905018,MA DDI BARU-BARU TANGA,60728210,S,21,55.96,65.82,20.24,69.96,26.31,83.06,-,19,05,018
199, 1905020,SMA NEGERI 1 LIUKANG TANGAYA,40300671,N,29,83.31,70.14,61.03,55.07,45.26,54.87,-,19,05,020
200, 1905022,SMA NEGERI 1 TONDONG TALLASA,40310357,N,50,64.52,55.13,24.65,60.33,28.95,44.46,-,19,05,022
201, 1905025,MA JAWI-JAWI SEGERI,60728211,S,6,39.75,67.92,27.5,81.02,24.17,44.45,-,19,05,025
202, 1905029,SMA NEGERI 1 MARANG,40310356,N,54,66.9,66.18,75.46,83.54,46.94,83.22,-,19,05,029
203, 1905033,SMA NEGERI 2 PANGKAJENE,40310358,N,162,85.09,79.92,77.61,80.51,59.37,80.3,-,19,05,033
204, 1905037,SMA NEGERI 1 LIUKANG TUPABIRING UTARA,60726272,N,10,48.97,63.85,26.75,79.81,22.25,71.19,-,19,05,037
205, 1905038,SMA NEGERI 2 LIUKANG TANGAYA,69734328,N,26,66.71,69.33,65,80.18,67.02,65.85,-,19,05,038
206, 1905039,SMA ISLAM TERPADU SHOHWATUL ISAD,69728583,S,16,77.21,64.64,84.06,86.07,57.81,83.44,-,19,05,039
207, 1906001,SMA NEGERI 1 SUNGGUMINASA,40301034,N,543,81.18,75.08,64.77,84.05,55.87,83.08,-,19,06,001
208, 1906002,SMA NEGERI 1 TINGGIMONCONG,40301035,N,87,79.35,78.83,57.61,79.93,54.28,78.22,-,19,06,002
209, 1906003,SMA NEGERI 2 TINGGIMONCONG,40301037,N,92,85.21,80.84,76.33,90.96,64.92,89.39,-,19,06,003
210, 1906004,SMA NEGERI 1 PARANGLOE,40301033,N,118,62.3,71.15,45.21,79.93,40.59,75.25,-,19,06,004
211, 1906005,SMA NEGERI 1 TOMPOBULU,40301036,N,57,80.56,78.11,55.53,86.75,42.5,83.74,-,19,06,005
212, 1906006,SMA BATARA GOWA,40314404,S,35,72.64,76.63,52.93,83.34,53,78.49,-,19,06,006
213, 1906007,SMA NEGERI 1 BAJENG,40301141,N,315,80.44,78.29,59.3,84.77,54.77,83.7,-,19,06,007
214, 1906008,SMA NEGERI 1 BONTONOMPO,40301018,N,295,76.31,78.67,54.6,85.17,51.56,84.8,-,19,06,008
215, 1906009,SMA NEGERI 1 BIRINGBULU,40319017,N,23,79.86,69.77,54.24,82.94,54.67,82.82,-,19,06,009
216, 1906010,SMA MUHAMMADIYAH LIMBUNG,40313433,S,39,79.3,69.22,53.33,74.41,53.46,83.49,-,19,06,010
217, 1906011,SMA YAPIP MAKASSAR SUNGGUMINASA,40301126,S,109,71.99,74.69,64.43,83.71,52.2,82.53,-,19,06,011
218, 1906012,SMA PGRI SUNGGUMINASA,40313282,S,38,79.25,77.65,52.63,85.5,53.75,85.85,-,19,06,012
219, 1906013,SMA HASANUDDIN GOWA,40301124,S,16,78.41,77.81,52.66,85.12,54.69,83.13,-,19,06,013
220, 1906014,SMA GOWA RAYA SUNGGUMINASA,40314037,S,14,55.51,75.43,54.29,83.94,52.86,84.24,-,19,06,014
221, 1906015,SMA MUHAMMADIYAH SUNGGUMINASA,40301125,S,4,62.68,66.83,83.75,86.75,25,85.33,-,19,06,015
222, 1906016,MA NEGERI MALAKAJI,40320463,N,70,67.04,65.56,75.54,85.57,55.07,79.22,-,19,06,016
223, 1906019,MA MUH. LIMBUNG,40320436,S,32,76.69,77.47,53.52,70.68,46.48,59.32,-,19,06,019
224, 1906020,MA SULTAN HASANUDDIN,40320435,S,18,67.37,76.07,56.11,83.96,50.69,82.49,-,19,06,020
225, 1906022,MA SYEKH YUSUF SUNGGUMINASA,40320452,S,60,79.22,77.79,54.25,85.24,55.29,83.74,-,19,06,022
226, 1906023,MA BAHRUL ULUM BONTOREA,40320449,S,19,66.51,75.51,49.61,83.21,51.84,78.49,-,19,06,023
227, 1906024,MA WIHDATUL ULUM PARANGLOE,40320450,S,12,63.63,64.3,27.29,33.59,25,21.77,-,19,06,024
228, 1906025,MA MUHAMMADIYAH DATARANG,40320459,S,32,64.21,54.29,42.81,29.62,26.02,40.83,-,19,06,025
229, 1906027,MA GUPPI SAMATA,40320454,S,35,50.81,79.28,47.07,86.13,50.14,84.41,-,19,06,027
230, 1906028,MA MADANI ALAUDDIN PAO-PAO,40320453,S,30,76.75,64.76,62.08,84.71,39.67,83.97,-,19,06,028
231, 1906029,MA ABNAUL AMIR,40320446,S,19,76.19,77.52,55,73.19,46.58,58.53,-,19,06,029
232, 1906030,SMA PEST. PUTRI YATAMA MANDIRI,40313202,S,29,78.48,59.98,56.29,84.56,55,85.14,-,19,06,030
233, 1906032,SMA GUPPI SAMATA,60728411,S,41,77.27,79.28,50.73,85.72,50.85,85.46,-,19,06,032
234, 1906033,SMA NEGERI 1 BONTOMARANNU,40301074,N,165,84.67,77.84,54.36,85.18,56.06,84.91,-,19,06,033
235, 1906035,MA DDI NURUSSALAM LASSA-LASSA,40320443,S,17,39.41,59.79,65.59,85.91,32.5,77.85,-,19,06,035
236, 1906037,MA ALFALAH GUPPI SAPAKEKE,40320442,S,26,51.99,39.35,34.13,80.87,23.75,64.9,-,19,06,037
237, 1906038,SMA AKSARA BAJENG,40314039,S,20,59.73,71.08,43.13,81.56,42.88,71.52,-,19,06,038
238, 1906040,SMA NEGERI 1 PALLANGGA,40313217,N,239,76.41,76.94,53.25,84.7,53.31,83.52,-,19,06,040
239, 1906042,MA DARUL ISTIQAMAH TIMBUSENG,40320451,S,20,45.3,76.81,19,87.14,40.88,85.09,-,19,06,042
240, 1906043,MA IBNUL AMIN,40320444,S,30,36.33,42.3,25.83,78.22,21.25,63.93,-,19,06,043
241, 1906044,SMA HANDAYANI,40314383,S,66,73.33,65.69,81.86,85.5,54.43,83.5,-,19,06,044
242, 1906046,SMAN 1 BONTOLEMPANGAN,40314402,N,32,56.98,66.43,43.75,84.4,34.38,70.29,-,19,06,046
243, 1906048,SMA SOMBA OPU SUNGGUMINASA,40313735,S,22,73.53,76.36,51.93,84.93,55.23,81.82,-,19,06,048
244, 1906052,SMA NEGERI 2 SUNGGUMINASA,40313497,N,155,73.52,77.02,54.29,83.31,49.65,82.93,-,19,06,052
245, 1906053,SMA NEGERI 3 SUNGGUMINASA,40314425,N,167,76.49,75.69,60.46,83.07,54,83.37,-,19,06,053
246, 1906054,SMA MUHAMMADIYAH MALINO,40319016,S,9,78.29,76.97,54.44,78.32,54.44,74.8,-,19,06,054
247, 1906055,SMA NEGERI 1 TOMBOLO PAO,40314403,N,47,63.75,60.06,47.23,76.91,29.57,73.83,-,19,06,055
248, 1906056,MA ASH-SHALIHIN ROMANG POLONG,40320455,S,6,66.43,31.88,50.83,72.6,22.92,65.55,-,19,06,056
249, 1906058,SMA NEGERI 1 BUNGAYA,40313170,N,28,52.28,66.36,83.84,84.24,55.27,85.11,-,19,06,058
