No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
164.0, 0730,KABUPATEN LABUHANBATU UTARA,10,939,75.24,60.07,73.52,67.51,89.49,78.23,74.01,2016,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,10,626,71.3,64.98,68.71,68.9,75.2,66.79,69.31,2016,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,6,355,57.81,46.56,32.02,53.49,37.51,41.89,44.88,2016,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,9,541,61.95,59.9,55.33,60.83,62.42,55.97,59.4,2016,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,24,6533,70.63,53.32,39.35,43.25,49.86,49.52,53.0,2017,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,7,1477,73.8,57.98,48.08,55.0,57.05,55.83,58.93,2017,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,8,1447,70.26,58.29,51.1,46.95,44.76,60.48,59.52,2017,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,5,902,66.34,44.91,35.61,40.85,48.87,46.68,48.29,2017,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,8,1007,68.65,68.28,61.49,66.09,55.45,67.83,66.39,2017,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,5,678,68.12,43.23,36.75,43.4,51.74,44.93,48.39,2017,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,10,1526,66.85,41.68,34.05,45.05,50.47,42.65,46.54,2017,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,7,534,70.51,58.92,53.73,53.11,61.6,59.3,60.47,2017,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,17,2126,71.0,62.54,63.08,53.76,58.18,67.04,65.33,2017,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,21,2403,69.6,57.57,62.53,59.51,59.58,60.07,62.42,2017,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,21,2207,71.48,69.3,69.44,75.72,65.81,70.39,70.1,2017,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,14,1266,74.43,59.19,59.85,50.9,59.47,61.78,63.37,2017,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,14,1441,72.9,67.93,61.7,67.63,57.2,67.75,67.28,2017,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,18,2049,66.72,55.85,49.77,45.06,41.48,58.09,57.12,2017,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,16,1804,64.96,61.66,63.4,62.21,56.69,63.67,63.24,2017,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,17,1740,64.98,56.54,54.39,57.28,52.64,60.17,58.76,2017,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,17,1333,64.49,48.69,46.11,51.68,49.81,50.25,52.43,2017,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,11,986,60.11,34.3,29.65,31.79,39.33,36.06,40.0,2017,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,5,279,54.94,44.18,36.88,61.88,49.29,49.84,46.75,2017,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,12,1193,71.25,49.43,44.65,54.22,55.32,49.08,53.93,2017,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,24,1790,63.05,37.5,34.36,39.23,40.46,39.48,43.61,2017,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,13,1194,69.54,55.37,57.6,52.37,44.57,59.64,59.74,2017,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,277,74.93,73.22,80.32,84.06,63.19,71.73,75.17,2017,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,36,1398,54.45,53.06,43.78,50.63,45.17,43.38,49.06,2017,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,8,611,72.57,62.24,60.33,46.07,55.19,65.71,64.36,2017,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,19,1534,60.04,37.5,30.59,37.05,50.0,39.51,42.03,2017,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,8,943,61.95,35.37,31.19,39.61,42.16,40.5,42.27,2017,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,10,554,50.85,32.8,23.77,32.25,30.48,31.55,34.74,2017,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,11,694,59.83,47.6,41.58,42.08,52.44,46.4,48.88,2017,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,10,1080,63.64,41.65,36.33,39.12,45.18,45.68,46.57,2017,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,10,798,62.53,37.79,31.55,32.65,42.89,40.93,43.09,2017,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,6,404,57.09,43.37,38.05,33.49,37.41,46.22,45.18,2017,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,9,490,57.54,46.88,41.68,64.73,48.59,56.33,50.41,2017,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,24,6512,69.12,59.16,39.78,41.54,49.21,53.67,54.81,2018,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,7,1706,68.58,57.94,40.86,47.28,55.31,52.81,54.98,2018,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,8,1571,64.19,48.43,32.85,38.65,44.01,48.18,48.16,2018,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,5,973,64.16,50.58,33.68,39.06,40.12,44.67,47.86,2018,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,8,1192,58.62,42.64,26.95,31.44,39.72,37.82,41.37,2018,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,5,690,66.64,49.12,34.5,42.01,53.55,50.6,49.92,2018,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,10,1747,62.57,46.03,32.47,37.7,46.45,44.85,46.39,2018,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,7,649,66.33,46.76,29.91,37.5,40.71,41.78,46.01,2018,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,20,2712,64.15,47.71,33.25,38.45,41.15,47.46,47.67,2018,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,21,2957,63.21,45.12,37.8,33.75,44.5,47.77,47.98,2018,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,21,2348,62.45,45.73,30.26,35.86,42.12,45.99,45.65,2018,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,14,1387,65.19,58.19,41.64,47.18,47.56,52.63,54.0,2018,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,14,1460,64.63,49.8,33.56,40.82,46.58,47.91,48.69,2018,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,18,2039,61.1,44.57,29.67,36.12,40.89,41.14,43.96,2018,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,16,2076,59.63,43.68,31.54,40.51,47.94,41.91,44.38,2018,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,18,1962,62.69,45.55,31.85,39.37,44.36,42.94,45.65,2018,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,17,1540,63.09,47.84,36.53,43.69,48.08,47.76,48.66,2018,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,11,979,59.86,38.33,27.95,33.76,40.71,39.94,41.36,2018,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,7,393,51.86,32.7,23.09,31.51,35.31,33.58,35.3,2018,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,12,1315,68.44,52.16,35.82,44.79,46.45,48.35,50.95,2018,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,25,1881,61.54,41.63,29.42,35.46,42.62,43.4,43.73,2018,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,13,1205,63.65,43.95,30.68,37.57,42.97,42.88,45.02,2018,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,247,62.33,47.13,31.74,35.92,45.76,43.73,46.01,2018,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,40,1515,52.41,46.09,34.86,45.35,56.79,41.61,44.27,2018,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,7,618,71.6,51.43,37.27,40.25,49.66,53.79,52.9,2018,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,19,1743,57.8,39.56,26.75,33.37,44.68,39.37,40.9,2018,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,8,1028,60.77,39.98,27.94,32.43,37.75,39.47,41.4,2018,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,9,654,50.8,31.78,22.54,31.23,33.87,33.57,34.63,2018,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,11,729,56.58,40.71,28.25,34.6,43.88,39.1,41.13,2018,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,10,1264,58.62,41.11,27.67,36.66,47.42,40.91,42.05,2018,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,11,932,57.91,37.45,27.1,34.39,40.45,37.75,40.04,2018,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,9,480,57.91,38.6,25.01,31.72,38.09,37.87,39.53,2018,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,9,512,53.98,39.89,29.16,38.57,52.16,39.49,41.51,2018,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,24,6860,68.2,55.32,39.07,41.26,49.0,49.52,52.77,2019,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,7,1508,70.64,57.12,43.71,45.13,49.66,52.98,55.75,2019,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,8,1546,63.1,48.1,35.35,38.98,44.19,46.52,48.05,2019,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,5,1019,64.02,48.71,37.58,40.68,46.46,46.69,49.04,2019,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,8,1179,57.35,43.01,32.38,35.57,41.9,41.58,43.48,2019,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,5,701,67.24,50.68,38.52,43.24,50.56,51.29,51.6,2019,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,10,1757,64.39,47.44,36.19,41.3,44.05,47.91,48.72,2019,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,7,711,68.85,48.25,34.38,38.31,44.44,46.75,49.14,2019,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,22,2795,64.9,47.1,36.64,38.69,44.07,47.36,48.67,2019,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,21,2862,58.65,42.62,32.59,36.65,43.86,44.75,44.43,2019,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,21,2583,62.17,44.59,34.43,38.38,42.6,46.05,46.44,2019,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,14,1563,63.95,50.7,39.09,39.68,47.97,48.93,50.41,2019,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,14,1511,68.14,49.1,37.71,42.3,49.15,48.71,50.68,2019,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,18,2061,63.09,45.18,34.53,39.83,43.27,45.62,46.83,2019,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,16,2111,61.45,45.23,36.11,42.2,45.32,46.29,47.1,2019,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,19,1876,64.94,47.71,36.36,39.87,45.41,46.95,48.61,2019,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,18,1625,61.54,48.15,37.51,39.96,48.45,47.05,48.23,2019,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,11,1003,60.3,43.13,33.59,34.5,47.86,45.28,45.38,2019,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,7,408,52.23,37.85,30.8,38.33,38.5,39.43,40.03,2019,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,12,1293,70.48,54.05,42.33,42.48,49.0,52.1,54.03,2019,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,26,1857,63.75,43.77,33.99,37.55,42.7,45.95,46.48,2019,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,13,1289,63.48,44.36,35.32,40.18,46.01,45.68,46.96,2019,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,319,61.77,43.89,33.26,38.95,43.96,42.14,45.28,2019,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,47,1422,49.1,43.99,33.59,45.16,37.27,41.75,42.1,2019,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,8,780,68.01,48.83,37.46,40.04,50.37,49.55,50.58,2019,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,19,1660,58.37,41.28,31.85,35.62,46.06,41.94,43.35,2019,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,8,1060,61.82,43.12,32.94,35.29,40.67,44.3,44.86,2019,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,10,665,51.71,37.13,29.65,32.77,36.16,38.08,39.0,2019,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,11,895,54.49,42.66,33.37,37.72,49.6,43.82,43.39,2019,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,10,1280,58.67,43.17,33.33,38.08,42.97,44.4,44.6,2019,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,11,919,58.67,41.31,32.29,38.48,41.52,42.94,43.6,2019,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,12,633,55.43,40.92,30.97,35.19,38.53,44.13,42.23,2019,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,12,548,54.46,46.72,34.14,36.65,57.11,45.24,45.22,2019,7,SUMATERA UTARA
168.0, 0801,KOTA PADANG,19,3155,79.92,59.27,62.48,84.21,73.45,69.06,71.4,2015,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,943,80.52,64.05,64.79,84.57,77.05,72.41,73.9,2015,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,7,656,82.4,62.64,60.08,76.48,71.73,68.17,70.25,2015,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,3,222,80.2,58.74,64.31,78.04,71.19,73.67,71.03,2015,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,5,713,77.8,53.39,59.94,75.74,71.93,69.33,68.02,2015,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,8,891,77.87,60.65,58.56,79.74,72.54,69.77,69.86,2015,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,7,708,74.31,50.91,58.67,83.84,66.01,66.83,66.76,2015,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,25,1325,78.59,53.3,56.41,74.1,66.01,66.28,65.78,2015,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,1006,71.19,51.44,57.91,82.31,72.9,64.52,66.71,2015,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,10,916,75.36,52.72,57.71,81.44,71.32,68.14,67.78,2015,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,21,1127,77.11,50.69,55.99,69.03,60.46,66.12,63.23,2015,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,19,1696,74.82,49.08,57.39,80.32,66.89,65.04,65.59,2015,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,27,2571,78.1,72.14,69.38,68.63,84.02,78.16,75.07,2015,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,19,964,80.35,54.55,55.32,68.46,63.82,65.14,64.61,2015,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,14,534,76.25,50.51,52.31,70.09,63.0,60.89,62.18,2015,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,6,405,60.89,52.34,33.46,26.44,41.38,43.09,42.93,2015,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,17,1135,74.01,47.47,46.08,72.76,57.99,59.24,59.59,2015,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,11,516,74.48,51.87,60.13,80.71,68.82,69.86,67.65,2015,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,11,503,75.96,50.07,53.06,74.18,56.54,63.16,62.16,2015,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,19,3106,70.15,58.94,62.0,72.6,68.93,59.53,65.36,2016,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,1077,74.5,59.25,64.19,67.62,68.76,60.95,65.88,2016,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,7,695,75.39,55.95,62.51,66.09,69.87,61.6,65.24,2016,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,4,249,70.6,51.35,57.41,62.95,56.05,57.0,59.23,2016,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,5,759,67.65,49.73,50.52,59.76,58.28,53.61,56.59,2016,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,8,900,73.51,56.33,57.73,64.43,64.77,60.44,62.87,2016,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,7,713,65.47,51.76,53.11,62.48,63.28,55.29,58.57,2016,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,25,1330,71.01,50.81,52.29,58.55,59.51,56.21,58.06,2016,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,1068,66.4,50.09,50.81,60.93,45.79,56.86,55.15,2016,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,12,1033,68.8,49.32,52.02,60.73,54.69,56.2,56.96,2016,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,21,1186,66.3,49.76,50.19,60.65,57.5,55.04,56.57,2016,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,22,1888,63.25,48.54,48.74,61.12,59.4,55.48,56.09,2016,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,27,2580,61.85,47.89,43.51,52.31,46.87,50.0,50.41,2016,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,19,1073,70.45,50.03,49.92,60.41,55.86,54.33,56.83,2016,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,14,571,67.33,46.89,42.8,57.43,53.42,50.74,53.1,2016,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,8,422,59.49,47.8,39.57,37.22,45.51,45.6,45.87,2016,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,17,1089,67.72,48.6,47.27,60.03,54.14,56.04,55.63,2016,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,11,653,66.15,51.95,59.48,67.22,58.0,56.24,59.84,2016,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,11,580,65.84,50.09,48.32,57.0,51.36,51.93,54.09,2016,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,19,3062,75.19,65.69,64.82,66.76,62.29,62.91,67.36,2017,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,1116,81.63,62.98,55.98,61.35,63.25,64.28,65.83,2017,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,7,642,81.38,61.0,56.56,65.24,64.52,58.79,65.31,2017,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,4,261,80.26,55.12,46.62,56.76,53.6,56.33,59.45,2017,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,5,800,73.9,56.35,53.62,58.2,60.66,54.61,60.01,2017,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,8,947,80.82,59.13,51.48,53.64,60.21,60.68,62.59,2017,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,7,786,73.7,51.03,46.37,59.69,57.29,53.23,56.56,2017,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,25,1394,77.72,50.97,47.74,51.58,57.51,54.52,57.65,2017,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,13,1116,72.17,64.51,71.47,57.74,50.83,59.42,66.6,2017,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,13,1109,72.81,55.7,53.91,48.27,55.01,49.74,58.21,2017,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,22,1260,71.64,50.68,43.79,44.34,48.35,50.19,53.72,2017,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,22,2008,69.07,51.62,47.82,54.36,52.44,51.21,55.07,2017,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,27,2728,63.8,62.19,59.89,63.19,60.51,55.61,60.74,2017,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,19,1171,75.31,53.37,49.1,54.72,60.09,54.57,58.33,2017,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,14,553,76.37,46.59,38.1,41.9,49.62,48.79,52.11,2017,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,8,435,57.71,33.32,21.78,28.81,37.87,29.4,35.83,2017,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,17,1070,71.7,49.69,47.38,56.0,54.77,51.42,55.39,2017,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,11,667,69.81,58.36,57.18,60.58,46.41,58.47,60.9,2017,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,12,553,74.12,45.93,36.29,41.98,45.96,48.31,50.86,2017,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,19,3520,76.55,63.48,49.83,50.52,60.08,61.74,62.22,2018,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,1267,78.39,67.59,51.57,49.64,60.18,64.19,64.04,2018,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,7,829,78.28,64.76,54.11,57.4,60.69,62.71,64.44,2018,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,4,227,74.73,63.29,48.56,44.56,55.5,67.65,61.8,2018,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,5,885,71.77,53.26,36.66,41.01,50.27,50.14,52.53,2018,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,8,1101,78.11,63.71,47.64,46.88,56.95,62.93,61.84,2018,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,7,903,70.35,52.11,37.05,42.31,51.16,53.29,52.64,2018,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,25,1528,73.8,56.19,41.54,43.69,53.7,56.23,56.09,2018,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,13,1261,68.03,49.36,33.07,42.41,47.72,46.4,49.06,2018,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,15,1192,72.52,51.13,37.41,40.55,49.46,51.51,52.42,2018,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,21,1285,70.42,49.52,34.52,39.23,44.92,46.39,49.76,2018,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,22,2131,66.34,46.95,33.38,41.53,48.35,46.36,48.12,2018,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,27,2973,62.48,43.44,30.11,39.25,45.64,42.71,44.7,2018,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,19,1251,73.55,56.39,41.52,45.3,55.65,56.47,56.13,2018,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,14,636,71.81,49.07,34.29,41.55,47.9,48.97,50.6,2018,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,10,533,57.09,37.52,28.95,34.92,41.07,36.78,40.15,2018,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,17,1158,69.7,49.19,35.77,40.25,49.37,51.72,50.86,2018,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,11,750,67.95,47.68,32.82,38.15,43.72,47.82,48.62,2018,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,12,626,70.73,50.54,32.57,38.2,47.03,50.24,50.35,2018,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,20,3326,78.6,63.35,48.27,58.27,60.69,59.78,62.51,2019,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,1343,81.24,65.31,51.19,53.95,60.83,61.15,64.27,2019,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,7,763,81.85,65.53,54.62,64.35,68.87,62.4,66.55,2019,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,4,288,78.14,60.18,46.05,50.2,59.66,57.4,60.36,2019,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,5,892,73.09,51.75,40.5,40.41,53.28,51.73,53.92,2019,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,8,1133,81.15,63.14,51.56,51.79,56.29,62.47,63.79,2019,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,7,825,72.22,51.75,40.97,48.13,53.71,52.98,54.35,2019,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,25,1559,75.08,53.81,41.36,51.32,55.02,53.39,55.92,2019,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,13,1260,72.18,49.04,38.88,43.23,48.55,50.9,52.26,2019,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,16,1154,75.98,51.15,39.7,48.39,50.2,52.2,54.55,2019,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,22,1458,72.67,49.22,37.67,42.79,48.17,50.3,52.16,2019,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,24,2186,69.01,46.8,36.74,43.63,50.2,47.97,50.09,2019,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,27,2872,65.26,44.21,34.5,40.33,44.45,46.47,47.42,2019,8,SUMATERA BARAT
